id	filename	md5	size	state
21e5745a-c875-47f1-817a-79e8c1532a2e	ca385f3c-a181-47f0-b8c9-955e0c7a8703.htseq.counts.gz	95dab7cee24d5d1c1596219e67cc9320	258788	validated
21ea9008-fc5f-476c-9193-c85c05849493	67667357-3800-4272-89ac-c4f01111c2c7.mirbase21.mirnas.quantification.txt	c0e9aa59c2384cec69f817bece113faa	50310	validated
21eb6b23-1755-486a-be28-3bd705956c56	5814fba8-920d-4b8b-b133-84751c9fa888.mirbase21.mirnas.quantification.txt	3b85c3ef8c4f59cc793b039b30ac3e81	50160	validated
220a03f7-7ab6-4233-8f65-7ac5decca4b9	60040f95-8414-4956-bd8a-ec461a49207c.htseq.counts.gz	8d51d9fbb4bc6ff07b7084e02d38f5b1	258062	validated
22473e03-80be-4a64-80d4-135f4aabdca8	0263a550-8b66-4884-b014-99501112741d.htseq.counts.gz	8aa3fbe4800251b4901a8d59665a8674	253078	validated
2253e316-e79e-4f0d-b7d5-7d9b23c02db0	cfe0a46a-6c66-4d01-8228-9f40a411af70.mirbase21.mirnas.quantification.txt	1f86a0843cc01c46e3f8ecbb6b002a6a	50376	validated
22d6a3b8-dec8-450c-be0f-cc2eeb82b9da	39423508-c376-4582-80c0-ddcf81167d74.htseq.counts.gz	4e7b80b04e42b5847d60b19fd703cac5	255490	validated
231c7170-b3ec-4919-892c-dd1649cf3b92	7a119f92-a59a-483e-b127-c51c2837f3b5.mirbase21.mirnas.quantification.txt	118522de07c9be89142f87e8de95a6b5	50143	validated
233943d3-7e2b-45bc-9bfd-fb94972b585a	ff915b5b-98f0-4cd9-8afc-90bc16529cd8.htseq.counts.gz	2137d63838a02949f5f88192e1554857	256438	validated
239633be-52a2-423e-ba21-1a3756d99a98	8cc54da6-dadc-48b1-9dd0-535cf2ac58b1.htseq.counts.gz	c68447eaa8ebfba93c4047fd23d464a9	256072	validated
2417a92c-2376-4919-8ed4-8ba514b53ef7	201a8b9d-39be-4a4c-9053-055e022481af.htseq.counts.gz	8d8eb11bb1cc82262eecb6ca4844c1a0	254861	validated
24a4d87e-46ef-4d3b-a7c2-63233833f1ba	9e91bbd9-47e6-4f1b-abe2-0146b4e6a670.mirbase21.mirnas.quantification.txt	c1fa29f71f411faacd9d374f9e108bb0	50105	validated
24a8b916-0e85-426f-9052-f7c72b07714e	4c0e956a-f590-4967-90c4-cf9da722d0b9.mirbase21.mirnas.quantification.txt	d486533f4dc4d7758903c474b0021fe5	50365	validated
24e89c39-8afd-4819-a797-d4a270567e33	e24662bd-3b02-4762-b306-75f98b700375.htseq.counts.gz	430a86225f2af2f83905625f62cc8aa2	253581	validated
255bcdc5-745d-40bc-b9de-d6542c51e8a0	3ec3d800-96e4-4719-b202-4ef68bdff822.mirbase21.mirnas.quantification.txt	dca337f68b883fc9fff56f20a3f6ef34	50193	validated
25a936bf-de5a-4d9c-9f72-1457c5e980ad	10520204-90b2-4cc1-afaa-d17b427116d6.mirbase21.mirnas.quantification.txt	31405f1f20a1e822cfe6dffa4ed1d0cf	50517	validated
25b2ff7b-8256-4a32-a036-d4a463bf19e9	1e09d799-0453-46a9-bf77-ce9b66432e91.mirbase21.mirnas.quantification.txt	c2ffb5ffedcd07456d5dd960c6d647a7	50387	validated
26069ad6-ac17-4de8-b837-30d26eb16e64	6a725f24-03a2-4984-a5a8-19d6ec78ca75.mirbase21.mirnas.quantification.txt	2201fff8c3c9dbe7ae2c58c8209dfae3	50272	validated
269301a7-2af5-4fc4-a6ee-9ab0db3304b5	1bd2acd0-4e20-479c-9599-970c176d94f8.mirbase21.mirnas.quantification.txt	7b7db94a08d59f93e689cd91047570fc	50342	validated
27271a4a-5f90-40a8-9f31-fe2bed0d8972	8dd3161b-a1d9-453c-afb8-293b20330f3d.htseq.counts.gz	81c182f1f4bccbba3645589b9d9d71e9	251714	validated
27613caf-ad9d-46cf-a72b-0096c34813ee	9dfe3632-1575-468f-abe5-5181dae19b27.htseq.counts.gz	b55b3fd6a17b6858b200e449f2a82441	253814	validated
27df57a6-7977-4f23-ad2f-ced3347f774d	e2954828-68af-490a-ac7d-16140c82a0ea.htseq.counts.gz	6ffeb17137f90506eadab9a6d61b1498	253206	validated
2879e8ba-36f8-45bc-a57a-b633b8dcd6c2	774c2db3-8f3e-487a-bd91-2ae9b554c254.mirbase21.mirnas.quantification.txt	2a7c888d0c5012207532dd9bea1a354a	50224	validated
29dec939-10b2-4455-8385-8f1184187a41	f490e7cb-8d67-47af-85c0-5dd5c7139efd.htseq.counts.gz	a6c4327910da35444edfc7d26b628ab4	256868	validated
29e74495-0283-4211-9b6e-c0371dfc4b37	d15729d6-5ad9-4220-b42a-817498a8e9cd.htseq.counts.gz	76d6f617a05ca3542c1fcb3180511bac	252738	validated
29f8cd8d-6125-47a2-9bb3-d7fab9220fae	db2ba932-0f99-4e43-ab09-355bed4651e7.htseq.counts.gz	73a0bc107c45e693c8987693fd3b590a	254753	validated
2a0d0ed6-ddde-4be4-b042-c4a499baf525	c30afedb-b8cc-4020-8a88-46658c23d7ba.mirbase21.mirnas.quantification.txt	9313ef76356c48d2c22e52c4f46af247	50148	validated
2a2f0f28-68dc-4ef8-91de-a051c48013fa	306df79f-3f2c-4631-b527-7d79336bc573.htseq.counts.gz	16c0191e4d8c309cb91e0d1e2259b04a	257530	validated
2a3f301b-4afe-44d3-af0f-8f3803ab78e2	bf506c07-72b1-40df-b950-43c22e342d91.mirbase21.mirnas.quantification.txt	7d762827b73ea977d02be1330085d6de	50302	validated
2a6931a9-c97e-4d53-8cfd-0394c9a5d311	f3bc810a-edc7-4412-9e09-006c0bcf2550.htseq.counts.gz	0fbcc31510df0b29f361b001aeba2b68	248197	validated
2a839fe0-0fd4-49d4-a923-00e1bfc40570	0625a55e-f498-4c76-ad23-a7a51e8a25c4.mirbase21.mirnas.quantification.txt	66642621265ce8bc7c457304c52b614a	50592	validated
2b292003-db69-4f6e-8d82-682d4524f462	ca101a30-c6fb-436f-80df-61ba557e713c.mirbase21.mirnas.quantification.txt	fd1aaeb229901d0a17d3f21711186e56	50287	validated
2b58ae8d-17fd-42a4-b13b-f3ef4c8c2f92	971ad289-437b-4c53-8d7c-6b6e9000aab5.htseq.counts.gz	d268de8a77d50f291fe4d1161d979e79	253468	validated
2b7d0741-460e-4d5a-805b-e2874e0f5714	226d8b20-3eb8-47f0-b828-15e14b3a6c32.mirbase21.mirnas.quantification.txt	fca168d8949f53e42ebcb12ba1959f90	50250	validated
2c4a3cb5-afe4-42a2-9d07-f0c101f79263	788c4aab-fea6-4dc9-999b-8fe6e93babbe.mirbase21.mirnas.quantification.txt	7e6639743b8e73d2cf4db4a0f5a60b49	50135	validated
2c6db074-9c5e-48c9-96c8-9eeaac118671	fc25b410-f91e-4607-a851-f434ff628052.htseq.counts.gz	c9c63cb803d628e3c3404020e582d8ea	257008	validated
2cb1defa-b25e-42d1-8838-3c93f0449e16	5cd42600-9e9d-421f-aaf3-01fe758049fd.mirbase21.mirnas.quantification.txt	97a2a9588240a50f9fc8ae020a298e6f	50180	validated
2cfcea2e-47af-405b-871d-0db4c30872f2	54151ad4-f3aa-4903-af6a-9c478abab8e0.htseq.counts.gz	a694fc3cfddf1b28b1974b789ed619d8	253381	validated
2d24d285-0f71-42d5-ba8d-422a536f9c94	f1e5b33c-df59-45d5-b037-902eb29ddd55.htseq.counts.gz	0da9483045aef8ad0407a9516494e1d0	256794	validated
2d621872-65e7-4a71-8c2a-713cb2c132ad	786e6ba1-09f0-4953-a83d-d4f61bec51c8.mirbase21.mirnas.quantification.txt	3dba800bf8507e04d57bfcca0271383f	50156	validated
2de65f22-7c45-4909-a175-34e5a4570a19	e6862c5b-459e-40b5-9213-5fd7e1448be1.htseq.counts.gz	38d59cc30aabb8ba5b67a4373bd3e3a0	256976	validated
2e61f828-0f1c-4714-b84e-09f2ba060a32	b2a41a93-9530-49b8-964d-d58df94fef9f.htseq.counts.gz	af19d58f42210fe623261b46014a2fd1	256255	validated
2e947bbb-422c-42d0-81a0-607df8a9f38e	c5f50221-146f-47c2-8261-a6293cdfa7d6.htseq.counts.gz	dc88ec6650dde7b3a0997ae0c9fb72df	249732	validated
2ed004db-cf53-498c-a134-10dca39e1ed8	17112e14-d73c-4cb1-9cba-d0ebbdfea020.htseq.counts.gz	f50cacdc27417c45f83c71e0c5ba2dfd	253484	validated
2ef449cb-920b-463f-a326-64138dd4906c	e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.htseq.counts.gz	470654436e69232192b008a54dbe7c51	254215	validated
2ef78506-432d-4fe2-a48f-755375fb2fea	e24c53bf-0a66-4367-87ce-aa21bda07975.mirbase21.mirnas.quantification.txt	ff4dff2f33e1444da4203c4d089b4431	50103	validated
2f0a7016-5225-424e-b6c5-1ce6d4fbd7be	dd6421a8-7d49-4b5e-8e35-21a82f3b351d.htseq.counts.gz	fc1c66d0f9bf27060db3b33ce1d4e4b8	251366	validated
2f1c83f8-5d7f-44a7-8e90-7190ffb395bb	0358446c-e52e-4524-8f42-9fc427e144d1.htseq.counts.gz	7aec39b30848c5e56298e7f97eae4456	252450	validated
2f604dec-695b-4ce5-85dc-b06ee9455cb1	ab48e8ce-932c-4181-8abb-a7920a6c7570.mirbase21.mirnas.quantification.txt	0c13161a55efc53ff30b980f1fee2454	50445	validated
2f89d3d9-0480-4213-aab2-b19870c366b5	7e45a7f3-2613-498c-aa3b-d8cdc5001386.htseq.counts.gz	b63c66e0691ed0479c18939c38b5a0b2	252438	validated
2fc39198-4dc5-43b8-a28e-192739dc7438	899cdcf1-4d06-4d3e-9b3e-64c9570485ad.htseq.counts.gz	07b9a308dfc58b4584243cb84bfefc49	257586	validated
3018c182-0e50-4804-9bec-44048879155b	0930666b-8237-4593-9fc2-694d5483a5dc.htseq.counts.gz	9196526f6e0bd988d9c5a8dad6b8573c	256182	validated
303374cd-82d5-442d-9d91-adddafa3405e	c42ad331-8fbb-4594-84cc-4d7a9e9e6769.mirbase21.mirnas.quantification.txt	64ca6ba1aacda543138a2c28c37a9e3e	50320	validated
314186da-49ad-4db7-b3c2-c1e0b262f4f8	d3394983-097e-45dd-b449-0dded9446dcd.mirbase21.mirnas.quantification.txt	e41ac4c76f0c8c490f01d8a0c4459152	50267	validated
3146ce80-0384-4c9d-9ae6-f9f171833b06	e52c755e-0876-4402-baa8-26da321f8074.mirbase21.mirnas.quantification.txt	775943ce324ec36d2193d129723e352c	50153	validated
315a6d0a-46d6-49d3-9a36-08fd28f18856	c06d90b7-0db6-4e63-8d0e-3379e897d90f.htseq.counts.gz	818306776b15f34ddb54fb3931d360c7	255462	validated
31afa2b8-59df-4353-acfb-dc4fd191fb8c	513de6b7-faa2-4611-9f68-1334204ef397.htseq.counts.gz	6ed79d39ad523e8c74607f3e0a0c75e3	255849	validated
31d1cf1d-4c8f-4007-991b-a421c5a9598a	d484e14e-d265-422c-bf07-1ed24bdeb2b7.mirbase21.mirnas.quantification.txt	b82db6b9e1265aac727286174f365ccc	50196	validated
31e19abf-7f8e-402b-9890-12f5615e26b1	b6760763-3cba-4227-a3d0-110f8a901ef1.htseq.counts.gz	9c5bd20bc9d32e9840579d9fe869a828	253879	validated
3209225e-89f5-4dba-9bd8-f2df19ea6588	ba92f745-0592-4aca-9924-533486427c1b.htseq.counts.gz	a457436574378e31b25dcda12eef6a71	255920	validated
327e86c8-63cc-4bd8-b8e6-d86ea23dcc27	c1d1a2ba-9cb6-4428-8025-d1e41feeeb0d.htseq.counts.gz	0523672d492914eb9f7793471fa07322	256114	validated
32ae32b7-b900-4594-9289-3dc380c572a0	9149d550-06b2-4e99-b05c-63c8e5861efe.mirbase21.mirnas.quantification.txt	142ddc4c1bebdc18f00fa90444db7867	50183	validated
33441b33-8476-4e17-8ade-9ee764c6d270	e3863ab8-9fcd-49f7-aae2-7ac7a8ef0016.htseq.counts.gz	71f693f901e3267d224702befbb2963b	253431	validated
3438a6c2-a340-49bb-8809-b825082147d1	38b7b026-a9d6-4f61-910f-2cb950c1cd8e.htseq.counts.gz	48e274f9442aa0c380420663ebb569f6	245060	validated
34612bcc-22f2-4c3d-9968-33f2b12676b7	88cad1ab-2f64-44e3-b31c-b421ba976a6f.mirbase21.mirnas.quantification.txt	f327ce2bd07e558c8cbf0029c21b5a17	50378	validated
34767d78-fdbe-4715-baa1-dad97a79c703	68cc8f3a-ce89-49d1-9a12-5dd696ae12ff.htseq.counts.gz	6ef9031d325a2da698ca5eb2b1fe99dd	253419	validated
348068a7-cb1d-4056-8688-180d59aec77f	dab350c1-f3b4-488b-8c48-7f8339e4a554.htseq.counts.gz	e2db00f149a4181de996224266d8b867	256143	validated
3482df2e-a72c-4995-8be8-ea6122e4770c	e0c71365-4f21-4bf8-b861-fb3ec1316ce3.htseq.counts.gz	1b38c5bd06779119e06b9df46ce8e758	251591	validated
34eea4e3-70ab-4821-8efd-02d4bf064eeb	577c7da1-8cc6-4cc6-9b61-631d2e190dcc.mirbase21.mirnas.quantification.txt	4527d41a8a11845491ec8144c49cd317	50208	validated
3510e613-f5fd-431c-90a7-50e867983d2d	604c5918-95f3-47e4-96b0-b94c791fcd27.htseq.counts.gz	addc582171deba7ecb9a3a454709f01a	255450	validated
353091b5-5445-4caf-aa88-3af756d360fd	49b359b4-eaf6-445b-931a-8f89ff64c6e9.mirbase21.mirnas.quantification.txt	01bbea2cc7c07d59767bbd88cabf3cd7	50250	validated
353435bc-4a75-49bc-9ab4-8b060b4eedb9	eb405136-4f26-4772-bafd-9136e630cd6d.mirbase21.mirnas.quantification.txt	2969230daa5d24c9caaf202ec1f0710f	50664	validated
35791d2b-c5ee-4008-b610-08bc87c5331b	6ac4b279-989c-4d8e-9c78-d3fac4f5eaeb.mirbase21.mirnas.quantification.txt	e8c97f895f59c725d39f2d808728011a	50227	validated
357e8533-b87f-4e9f-bd92-20b0861dee72	a70a72dd-2878-4f8d-b733-be072c284fa4.mirbase21.mirnas.quantification.txt	b915cc6066b4c65b2a463f805faff94f	50409	validated
358172e9-06ee-4dec-bf80-97b078179709	4b539965-2208-4574-8281-6109028eeec3.htseq.counts.gz	1512e0dbc69bb0aa002db9d50704a0aa	249679	validated
35a246f6-d7d3-4f59-a18b-40ede2097dc9	a4cf7f04-8763-4932-9b5d-9739dfb6d8a8.mirbase21.mirnas.quantification.txt	c6d473ddcb85c71a9d179e5232479433	50329	validated
35cba4b4-2181-43ff-8bb4-37345f259305	3315c94f-d994-4e90-8e9f-8ca27c57bede.htseq.counts.gz	b30d06ae0369fc33c45c613bee51ff5d	256360	validated
35fbdc39-7423-4e59-a622-1aaa884add77	77213cf0-8029-4470-af4e-a25fce4d4681.htseq.counts.gz	9e5daf75a19e1f4507f12454d9364c6a	255070	validated
362d38f3-2403-48ac-84a5-4fd44d71744e	ffba79cd-5800-4d48-8416-12514cbe1668.mirbase21.mirnas.quantification.txt	4bfc6604285ecde083ebcddcb087a9f4	50349	validated
363f7dc3-23d5-4f2f-9e6a-33dbe1143038	c79176dc-e3e1-428b-b27a-458f1e19caf7.mirbase21.mirnas.quantification.txt	32793f8173fc33cfd1615719353e2c7e	50400	validated
36574300-f7a7-447d-908c-9ab9bbefc947	0f6d9cd1-dcb3-4351-94a7-501249431d14.mirbase21.mirnas.quantification.txt	159d77a6d8efec203e5b48fa900575a0	50056	validated
36aed435-4e6f-46df-91ab-4dd009139520	87060f69-3f11-4992-9f46-78e4fa5c5511.mirbase21.mirnas.quantification.txt	ecd5b12f89ab4a89b0b63104cbf579ef	50288	validated
371e9a60-b9ac-4ad5-bc28-06f0c368887e	aeb170cb-b227-4033-9e15-3d6d6102d856.htseq.counts.gz	9e713ce6387e82f082803d7b7dfefbf0	255602	validated
37383c59-22f3-46ad-97b9-fddfc9849eed	86dc3ef4-6f33-4dfc-93c2-9d75ec29fbf7.mirbase21.mirnas.quantification.txt	63ae2ac902d2e724833b270da763f241	50397	validated
374ac126-da4e-427d-94ce-a4daf57a5844	ad4240a0-b263-44f0-8dd5-08d58e39738f.mirbase21.mirnas.quantification.txt	e172d454384c52e6eb01dc7ec19e9343	50187	validated
376cf049-3371-405e-9027-695457e17c2e	382bf075-546c-41bf-930c-4efdf8813958.htseq.counts.gz	ea161ec5cffc74a8d7fe8072c93cb6aa	250409	validated
385779e8-6818-40b4-8133-fb1a9e7d9b9a	962e3a62-1076-47d2-9b42-d95503e967be.htseq.counts.gz	f7de5551f17286cfabe72380ea2014d7	253804	validated
38b2378c-4a37-44db-b7e0-91efb58edd6d	ed13d440-b19e-453b-bd34-4f5c0fd1b392.htseq.counts.gz	0986dcd744406f3fe67675df23a9d133	246975	validated
39a099dd-d355-4ea4-af75-9c967d809587	e681f780-9499-4125-85a8-9cd4dcd93a23.mirbase21.mirnas.quantification.txt	9096ea460aec7716ef46caf8bdc4f460	50218	validated
39ecac17-5c34-4386-a70b-b2407be4faf0	538a8ace-ebeb-48bc-bbbd-e2d55329a8b7.htseq.counts.gz	7e25f34deeb0857db72eba6781a00cb5	249869	validated
3a5fb10b-da41-42df-ae4a-a50760abdac5	16059ff1-d284-462b-8172-5f7d41f05708.mirbase21.mirnas.quantification.txt	26bc69af6828eb06e3deaba8b4cc1dfd	50411	validated
3a8e06c5-7331-4b7f-a4aa-443862a75194	a7a24ac0-69a4-49c1-9463-b219a1ac17b8.htseq.counts.gz	9e5b5c5699ecf9359535ef96b53436b6	251086	validated
3b918b44-2643-4d2e-9189-50ea10c05409	9acccb43-06a7-4a01-ba48-c99af66a8af0.htseq.counts.gz	f36a04d10107cc11215a54cb928c4029	251903	validated
3bb755ff-ed9b-4719-9f7f-f648a827cf0a	9a3635d9-98a2-4964-b687-630031f50802.mirbase21.mirnas.quantification.txt	b4b7e9a056df9168fa1c752ed8d1013f	50283	validated
3bff0106-7c1c-4dd9-8606-85d856e479e3	fcb5bf8a-5c16-48cd-84a4-2a87695eff2b.htseq.counts.gz	ef1b1680ba3b1ad8c30c6cf8aa516985	253023	validated
3c26b8b2-dabc-4b72-9770-ea4435901a12	b2192c25-6689-497e-ae44-49fc4fc80e97.htseq.counts.gz	51169bf7f1ab0a9be23244c1cea05fe5	252318	validated
3cb90ebf-d0b4-4a34-ae5b-d19b250fc6c8	790e54f3-e786-4f54-a34a-23e640af778d.htseq.counts.gz	2c424f1d0275fc79c734b13bcef6d725	251530	validated
3cf6046d-b275-4212-994a-7fa1a7a2f04a	0ab8ae70-56d3-4ebd-9094-71b3165faa61.mirbase21.mirnas.quantification.txt	8909d96e25394c7fa92aab9dbae428d7	50464	validated
3d072937-87d2-4f7a-81b7-1497d8384138	b870c659-e192-4551-adc6-4cf5fdc10d2a.mirbase21.mirnas.quantification.txt	88080dd060d1c2866a01fd3ed6fa8fc1	50460	validated
3d09918a-9b2f-4e4b-b379-6e091c77425c	ffae8b64-70e0-4d15-819f-7d8dd0a51db0.htseq.counts.gz	e9fe4429ee188ba66eeb4293bdd6c2d5	256656	validated
3d8a513a-828f-459a-93ee-77ba7aa2dac7	175f6491-e372-44ee-9108-3228812e2f1c.htseq.counts.gz	cbd20819f08a1a39835819d6a51643d9	260610	validated
3de2e5b4-fdde-4b37-91e7-21a72ccc97f9	cc21ad4b-183c-490b-80ab-ec24348b7eab.mirbase21.mirnas.quantification.txt	c9706844f4fb1da2a32c57aa28ec771b	50269	validated
3defa584-0356-4b2d-a223-4bbd83f0abf8	953b8830-f259-4ae4-b2c6-06d722779cef.mirbase21.mirnas.quantification.txt	86e3a4c3da59364561dc234048a390c3	50211	validated
3e123200-4d8c-4568-9b9d-08b81a0fbe2d	007d074e-3b7c-484b-b757-1a60e1172506.htseq.counts.gz	937e2345aaca1cd3109f6d15e7dd57a5	255667	validated
3e21a31e-1734-4cd9-a5bd-3b8fd3de1dfe	2000af64-17c0-4d98-89de-79a3a7af4340.mirbase21.mirnas.quantification.txt	3000e946bed0ff40434829cb8e925d8e	50414	validated
3ef61c4e-245c-4a79-8a7d-cd914ca1178c	a092dfa4-5455-4c0d-9eb5-f3363fd680e8.htseq.counts.gz	feeb13b4fd328758a2f572ab70d910d8	252774	validated
3f2a0273-4b45-4e34-b654-d943ece874b5	0d08b39e-cc2e-4262-a8cc-06c644ab5039.htseq.counts.gz	128046a08515258be0c4b89db91fa337	253003	validated
3f8d017c-8ad0-4939-ada3-6c476e0f224a	d8b5ec31-4a05-48cc-b238-9111877266c4.mirbase21.mirnas.quantification.txt	d5e87a65f9902544423c9e2a2da133a3	50328	validated
3f98cca7-90dd-42eb-a5ea-ddd7711a8408	299745c0-506a-4561-8601-965cfa9097fd.mirbase21.mirnas.quantification.txt	593fc9149565742a39a315b72d068f19	50271	validated
3fba142f-1099-4b41-a8aa-b04043911424	4f49b63a-11d8-46f2-b359-fddc8b911a60.htseq.counts.gz	636aecfc9ffdf28f9df1103dcf8ad21c	259869	validated
3fdbe5d4-147b-4065-ab36-e3ac551308d8	2b981b91-52c5-42a0-8c48-fe2ae22a010c.mirbase21.mirnas.quantification.txt	559c95dbe6fa59ed523183049ba9f19a	50365	validated
4025b71d-6566-4b20-b3e7-5c423ad400ef	79bd5246-cf1c-482a-8bc7-8b0f7d261739.htseq.counts.gz	7deacdce58c1f19c03a7b8752436dbe8	257060	validated
40625be3-2c8c-481b-a806-d5ba3deab6d7	ad1143a5-f8dc-47bc-8019-8df1188572a9.mirbase21.mirnas.quantification.txt	efe47ef5786770a70a97e2259f102095	50242	validated
40937094-5005-4e59-a8a8-0aef9394e40a	25db2624-f869-4459-9975-a725b484a4dc.mirbase21.mirnas.quantification.txt	6f0794395425f9154f2743b175448db6	50437	validated
41226d6c-af74-48fe-9740-bad2b368db6b	6803ef84-208b-43dd-bb19-f337d0c10de4.mirbase21.mirnas.quantification.txt	8660792dac51478b5d6fd0f4a6b7f69e	50416	validated
4191f855-52c0-441e-b566-812c6dd5ca65	fb6c4eb2-06bf-44ce-9b90-a669c793ae8b.htseq.counts.gz	7cd81feba13dd07f473bec33552091b2	255443	validated
41bc4666-4048-4fce-a85a-9039dc461748	fcb0a6c9-b57f-47b4-a30f-8b03a1d8dc1c.mirbase21.mirnas.quantification.txt	7334d9d601dc411cee57fd402eb75fe4	50300	validated
41c25d4e-6275-4961-9097-e997440ef383	67ba85ff-0919-4c9d-ad1e-73b25804c0dc.htseq.counts.gz	cbe9e11d2cb91c78f5306b3d7efb694a	257291	validated
41cbfc51-4f09-49f0-8766-20daf6f9442f	7ed0461b-4bb0-4333-87a5-e4ca846c87b1.mirbase21.mirnas.quantification.txt	c02642c51997392b62b1b5b49ef7a6d4	50106	validated
420620ef-b021-41d0-b9b5-6db001877f9e	7de8a287-f8b9-4d49-a030-5be4690a02fa.htseq.counts.gz	589f017c8cffa53671b5cfc8687531a1	242423	validated
421d39c1-1720-4b74-bcb1-34e39b2cf475	84cf5b05-7d2c-4d14-9ba9-deba82d8df0a.htseq.counts.gz	8083934e25ba5f9cb72b95991b2c9756	248737	validated
4221fb8c-44e6-4e2a-9207-d8868cfb6ce5	118933b6-86c7-4668-9973-424ece352a60.htseq.counts.gz	252f347b3a007eeb1b663db8c5e27278	253864	validated
42294778-da20-40e8-aa9c-83b4fb735743	c35f9862-76f4-4bf8-b0de-324af7ac1607.mirbase21.mirnas.quantification.txt	0b193b120a44c414c0cc5ed17d2c8f50	50408	validated
4231bc16-5d85-4313-a397-fbc0aae884f6	d9f350bd-fc60-40c3-841c-5c06d05f3a1c.mirbase21.mirnas.quantification.txt	4f22715e79abe672dd34a4ba02bf72c0	50385	validated
427b84da-4391-4e63-ba56-b4fed3a6ef51	fba81e45-dbb6-4265-8783-60532588a6b7.mirbase21.mirnas.quantification.txt	b14a0f7c5f657ab10bb69e4ad5d6e5b6	50164	validated
42911e89-2317-4792-905e-00d05e89c27f	a761dcfa-a669-404a-9881-81938b1756b8.htseq.counts.gz	d1171181787db069d9ff0ef19519b3c7	253403	validated
429458b7-7505-44bf-a459-87e6704d792b	ce73fb18-2274-4f66-81e4-4e17ee353aef.htseq.counts.gz	af3ac065887299de2cff913513900d99	257811	validated
43049140-a49e-481d-8e80-2170097e8d37	66240ee6-42b0-4140-b521-03a542a52635.mirbase21.mirnas.quantification.txt	48cd26d28ef8e0a764d8caf616d590a5	50220	validated
430a1d7c-3e97-4bcb-afe4-9e133106e3a1	572f5730-f31c-4820-9c9d-9da7a1c5cd3d.mirbase21.mirnas.quantification.txt	09020e5000681f05f79a7091f851f1ba	50189	validated
434fc1b7-c7a0-45b6-ad96-bb14a80c9557	f8f31372-3e03-4eda-8a0b-584b8e65d39b.mirbase21.mirnas.quantification.txt	0e6a0fb4329e3aacf3fafc4b203c5a20	50322	validated
4354d5b1-8ed7-4c7f-b901-bab24b006c1a	b4f55948-bd5e-47f0-b560-ac07dab33ab8.mirbase21.mirnas.quantification.txt	c4babe00a3b7ad17b9c1443c3d2a56f3	50299	validated
43657f72-91a2-41f3-81c6-2d5715a9cd8e	1edd3b8b-2a9c-43f9-a20e-ca564a37d3aa.htseq.counts.gz	0b0249b67e839e9e7b72a1fafd5f0507	247347	validated
43681c49-4517-4b41-8d48-34a47591cb04	9d44799b-6913-4a8a-ab8d-f2dce3f00fda.htseq.counts.gz	6835aa6030ff36a1a74ce37d37473989	255217	validated
43ae448f-ce44-41c6-86ff-afff6114e101	4ef6a820-5763-489e-95cb-d237ff4eea31.mirbase21.mirnas.quantification.txt	28500123c035add0e0d1ebea08dba7e0	50533	validated
43daa732-8350-4b28-8938-42d751460614	0f1bf252-b3e5-4f10-927d-424ce70cf05f.mirbase21.mirnas.quantification.txt	7063936244799257f6209e6bcacb7e1c	50302	validated
44204187-d79a-4e8a-985f-0cd69eb69772	5c3aea91-2815-4906-a64f-69fdcd0f898c.mirbase21.mirnas.quantification.txt	ba814a6f115ef1b8c99c85f79890229b	50402	validated
44333884-6f48-4c4e-aca7-e60282e73c7d	23c17668-2d59-4377-981c-3ab248cfcd9f.htseq.counts.gz	0f47db7f60d5b2b0a7a8cf4ef57d9c95	252227	validated
443bc865-906e-4112-8f04-370cf81d29ed	22c28e73-52ec-4ca1-8771-d6aabedc6a7d.mirbase21.mirnas.quantification.txt	6fe8e842f170d6f5aeb7aef4a0282f50	50096	validated
445c600c-6176-40ad-a1d2-a545aefd93a5	ce7f92f7-743c-4011-8fed-4c87196a06ff.mirbase21.mirnas.quantification.txt	f335724d5b0babd3eaf79907e09ef190	50259	validated
44e62577-bec6-44c6-b536-3bc23261453a	22dc8274-75e7-4009-a934-81265a087dfa.htseq.counts.gz	72c779976130ae8dcff08b75264e9e85	250766	validated
455acdc1-63f1-40ad-b78b-2da3813129a3	2bdd8011-dd68-4077-9354-eae6431b44b6.htseq.counts.gz	3a558fbc8d076c1907a61cba54a06d01	252841	validated
45972a3e-001f-4da4-9a64-d68fdc42f494	f9deb5e8-3a97-4eba-8b67-c71068a1bc93.htseq.counts.gz	36f090a9116c7532e2c1d55cfecff19d	253005	validated
45bc44f2-3e2d-4d74-8518-1440427cc3d1	c95da858-0b5e-4ca4-a28a-bb05c947d239.mirbase21.mirnas.quantification.txt	632620a1e79b45362d4eb9b91b3bf1b0	50279	validated
45be536e-ba35-4f74-82d7-435cf9e53860	8b927172-1501-4529-a3c5-b5dcd2410659.mirbase21.mirnas.quantification.txt	c371050a8680c1511915932a7bc4ef27	50277	validated
47672592-915a-4ddd-8f89-5220490668b4	7064dd07-4581-405c-b2c1-623102f17dbd.mirbase21.mirnas.quantification.txt	ba3e23b57f14b064844e22f2d390cacd	50330	validated
47bd8542-2afc-47fc-9001-3d25c01bc43a	a4549f3b-8840-42fb-84ed-3959996f490a.mirbase21.mirnas.quantification.txt	8c337af2bca8d63e0955f9c567f8dee6	50274	validated
