"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-526b" 6.56425930682082 -1.04511406663966 0.591773126902247 -1.76607219748303 0.0773837371657643 0.321157183351625
"hsa-mir-532" 3342.71033097722 -0.153192961258472 0.106130764155549 -1.44343595824814 0.148897700815412 0.429055643519431
"hsa-mir-539" 25.9183940350069 -0.448132214509618 0.238219333326386 -1.8811748326725 0.0599481400746751 0.30558016730324
"hsa-mir-541" 2.5608298773071 -1.06147179204256 0.422890643621471 -2.51003848879825 0.0120718003177418 0.134106727166186
"hsa-mir-542" 657.126069483861 0.190771293005759 0.114869755253621 1.66076172604839 0.0967613108759274 0.343727679913905
"hsa-mir-543" 5.83434890696243 -0.591785399038826 0.261987278800619 -2.25883257289448 0.0238938015244802 0.202014285808953
"hsa-mir-545" 2.62127821838529 0.287806603069669 0.215688465879541 1.33436251167184 0.182085079800775 0.481115190278317
"hsa-mir-548au" 1.70865110572496 0.215011343088793 0.244921214579503 0.877879621240399 0.38000904945277 0.680895980104524
"hsa-mir-548b" 6.20307037565341 -0.44894765124899 0.241471159789367 -1.85921851553867 0.062996171382255 0.30558016730324
"hsa-mir-548e" 2.00627299911416 -0.120729271757706 0.193517775696946 -0.623866574132038 0.532715213744844 0.762100575421835
"hsa-mir-548f-1" 3.52000479587893 0.360037888093771 0.448198185681723 0.803300637074517 0.421800989820301 0.697797029966334
"hsa-mir-548j" 2.47836187212498 -0.015137790805766 0.196514433099795 -0.077031445309051 0.938598529541144 0.974413275970431
"hsa-mir-548k" 1.26833544195092 -0.178917123747874 0.311926184749521 -0.573588023370162 0.566246618226456 0.790888473810329
"hsa-mir-548o" 1.27388184036149 0.207248017104459 0.219518248508453 0.944103820582723 0.345116597160939 0.66102269863741
"hsa-mir-548o-2" 1.2624624189863 -0.0175163475202198 0.219766589613631 -0.0797043242606397 0.936472420135575 0.974413275970431
"hsa-mir-548s" 1.36848558519314 -0.159317505213309 0.269671486393276 -0.590783650671053 0.554665390900288 0.780876852166073
"hsa-mir-548v" 6.58793249400571 0.0179747050583791 0.209057729151301 0.0859796245340936 0.931482614502766 0.974413275970431
"hsa-mir-548y" 1.61988839632951 1.06579599625259 0.554376153844947 1.92251414289851 0.0545410957462247 0.294908048680914
"hsa-mir-549a" 1.92763557494526 -0.443426033790795 0.275734601964279 -1.60816245270603 0.107799604142378 0.365919767394405
"hsa-mir-550a-1" 11.7832614737115 0.399598006384009 0.148573604074865 2.68956258328804 0.00715457303130404 0.12142900339241
"hsa-mir-550a-2" 12.0358641915418 0.353800581535714 0.148784584085171 2.3779384383881 0.0174097322118936 0.171570102926887
"hsa-mir-550a-3" 5.22957064373484 0.259524323471082 0.149727487100525 1.73331115412924 0.0830403792988413 0.321157183351625
"hsa-mir-551a" 5.81269494004278 0.315409512264901 0.289525118206544 1.08940293062894 0.275976239624665 0.60614257571465
"hsa-mir-551b" 41.2537052567721 -0.520023507572613 0.313869851073282 -1.65681254760336 0.0975573793864195 0.344552363035273
"hsa-mir-552" 4.36572185603652 -0.36799483259748 0.382452619714402 -0.962197181110384 0.335950564862724 0.659734354779739
"hsa-mir-556" 2.50649341994076 0.0817139410110883 0.281139879887482 0.290652258383947 0.771317288157094 0.920637722461789
"hsa-mir-5571" 2.10492827863208 -0.0243570933664087 0.320479084907706 -0.0760021309141694 0.93941740287927 0.974413275970431
"hsa-mir-5579" 3.75881459572954 -0.417289689931315 0.309491024847389 -1.34830950311752 0.177558856876102 0.477207797726933
"hsa-mir-5586" 10.7267139325189 -0.299363856096176 0.167928788509098 -1.78268335497435 0.0746378623770415 0.321157183351625
"hsa-mir-561" 5.14696840792725 -0.262488934710597 0.297047836999684 -0.88365879840046 0.37688042809262 0.678966593967878
"hsa-mir-5682" 2.26598703753134 -0.223293379425117 0.656036594706594 -0.340367261867431 0.733579969718875 0.888501239077299
"hsa-mir-5683" 14.5197697886218 -0.463918309252624 0.349238303652816 -1.32837178625691 0.184055315281623 0.482533876885538
"hsa-mir-5684" 1.85147130231117 0.603998570063817 0.214286218436766 2.81865336217155 0.00482255669570203 0.0981767279904189
"hsa-mir-5696" 1.42577368984418 0.229546274207889 0.209149120759601 1.09752445228652 0.27241219761882 0.60614257571465
"hsa-mir-5698" 3.53054307802689 -0.869654409936303 0.303988138331246 -2.8608169210493 0.00422550986027155 0.0956217231342933
"hsa-mir-5699" 2.59050459784071 0.0291106130840134 0.197051533221218 0.147730964627069 0.882555093516803 0.964653241750924
"hsa-mir-570" 4.13473836359476 0.131364717827552 0.24420152243798 0.537935703742037 0.590621438199423 0.806099335690811
"hsa-mir-5706" 1.34695252445346 0.0109626919614448 0.227694092045693 0.0481465806290877 0.961599423252914 0.983996326943699
"hsa-mir-573" 1.09607254491236 -0.339400664895027 0.382588224847978 -0.887117383264705 0.375015706036171 0.678966593967878
"hsa-mir-574" 278.008663031464 -0.167457207490907 0.106424934399088 -1.57347719720409 0.11560836426761 0.383895166127769
"hsa-mir-576" 47.1388476403271 0.0768133249650528 0.126073363887672 0.609274811081361 0.542342300224221 0.766882825076731
"hsa-mir-577" 71.4543864913797 0.319360052243841 0.326685752466949 0.977575697232618 0.328284222017924 0.655495619780887
"hsa-mir-579" 4.57960516004019 0.0717627401596255 0.207693930124985 0.345521605356692 0.729702270536561 0.888090263648939
"hsa-mir-580" 3.09978674401558 -0.0108480165374867 0.183929239342378 -0.0589792932122851 0.952968601018813 0.9808026016967
"hsa-mir-581" 2.28265960255587 -0.0648586095887665 0.241085671659755 -0.269027226472014 0.787908731083188 0.930415058887052
"hsa-mir-582" 1437.19932990016 0.136426852198267 0.175264906183351 0.778403704250672 0.436331055701364 0.705286441887654
"hsa-mir-584" 336.891754646462 -0.0996446668634675 0.231433983000855 -0.430553307562872 0.666793198116818 0.847139077349251
"hsa-mir-585" 1.35816973402403 0.284170018769571 0.282460675740823 1.00605161417343 0.31439074233691 0.641625968093085
"hsa-mir-589" 291.500477683105 0.0606002342168496 0.0960208277402913 0.63111551569578 0.527964996839634 0.762100575421835
"hsa-mir-590" 104.741381910552 -0.0810616749558436 0.11867673056767 -0.683046074559847 0.494577728822757 0.747000339810764
"hsa-mir-592" 12.1593487238725 -0.197231646581637 0.247465797262447 -0.797005682253801 0.425447731229945 0.699410960121843
"hsa-mir-598" 78.4076559568378 -0.0562121751926952 0.165696515327216 -0.339247781292733 0.734423076914342 0.888501239077299
"hsa-mir-605" 1.39248561731168 -0.581450047620576 0.265616888004323 -2.18905526673858 0.028592823325593 0.213051403072407
"hsa-mir-607" 1.09477189110563 0.771219092194945 0.296453365648332 2.60148536518828 0.00928210254013574 0.126724157636679
"hsa-mir-6125" 1.1168652670799 0.17980065330615 0.238156773243158 0.754967624299199 0.45026840830067 0.714756946502697
"hsa-mir-615" 13.2051925484024 0.709152579529094 0.299222576533062 2.36998353448352 0.0177888774510375 0.17252387496165
"hsa-mir-616" 19.931169120965 -0.368627696982185 0.194971813753957 -1.89067173292736 0.058668178065202 0.30558016730324
"hsa-mir-618" 3.14588077641983 -0.134875359525053 0.25349040531725 -0.532072838639605 0.594675548475356 0.80743724470765
"hsa-mir-624" 6.00036959927214 -0.0117599578449136 0.141543842146318 -0.083083500253985 0.93378514537192 0.974413275970431
"hsa-mir-625" 973.54004701724 -0.241774790178221 0.138241664890684 -1.74892851854328 0.0803033762372 0.321157183351625
"hsa-mir-627" 7.80276803601303 0.0319539810256113 0.181996978747529 0.17557423889953 0.860628442311798 0.957612404869129
"hsa-mir-628" 94.4067402779482 -0.134334391423776 0.234288657356323 -0.573371297354233 0.566393320200589 0.790888473810329
"hsa-mir-629" 599.869993127841 -0.188060117849807 0.111947635773476 -1.6798936087435 0.0929780175431787 0.336151294194569
"hsa-mir-632" 1.37104251894189 0.138270774008305 0.225908568198063 0.612065204570183 0.540494617752136 0.766223228414281
"hsa-mir-636" 1.41366067946443 0.220918588488576 0.24287342653847 0.909603786783908 0.363031500826565 0.670127634456289
"hsa-mir-639" 2.4219551398388 -0.169120202943588 0.233836752936309 -0.723240469344235 0.469532159588538 0.724454923001507
"hsa-mir-642a" 13.4646017499464 0.156103518106954 0.181393310927706 0.860580345044636 0.389469214972756 0.681606762292581
"hsa-mir-643" 3.21843186841679 -0.117848995519842 0.17101753752006 -0.689104738781648 0.490757358136023 0.744051478464293
"hsa-mir-6499" 17.7842980895147 0.465062963982173 0.300605758167882 1.54708601331065 0.121842506156624 0.389763121877042
"hsa-mir-6501" 1.09475252931533 0.665670054912674 0.225979850211807 2.94570535509582 0.00322219178600827 0.089053266570528
"hsa-mir-6502" 1.73298400079988 -0.437549759291738 0.248580231217546 -1.76019531862457 0.0783746954620794 0.321157183351625
"hsa-mir-6503" 1.63847179939785 -0.152914898269754 0.231250088648795 -0.661253360650553 0.508449846002151 0.752136436762036
"hsa-mir-6509" 6.64965265369438 -0.167145485537567 0.183020696684257 -0.913260022312789 0.361105802692918 0.670127634456289
"hsa-mir-651" 23.9068250717388 -0.198992218557441 0.189268271259315 -1.05137653148849 0.293085690089695 0.623955946497575
"hsa-mir-6510" 73.2414416611028 0.528929838043618 0.337317220379976 1.56804872709373 0.116869761036793 0.383910881685379
"hsa-mir-6511b-1" 4.14735980564979 0.145946841223404 0.157266832623463 0.928020478245641 0.353396947162815 0.668299675996833
"hsa-mir-6511b-2" 4.30514419218957 0.0684572810926674 0.155185387023792 0.441132263839842 0.659117247273877 0.844039966864729
"hsa-mir-6512" 2.41355059573335 -0.5403495502908 0.374971199486265 -1.44104280817064 0.149572589312011 0.429055643519431
"hsa-mir-6514" 1.42044509819743 -0.0803670826497421 0.21285644522935 -0.377564712983661 0.705753982514617 0.868900889034177
"hsa-mir-6516" 1.93273198406627 0.00700512957260321 0.202113022724716 0.0346594666596244 0.972351282413013 0.986348953392722
"hsa-mir-652" 132.728908177707 0.15116929173618 0.124335472326333 1.21581789096694 0.224054301893368 0.532217970738265
"hsa-mir-653" 42.674147257728 -0.205877156677918 0.195353549942963 -1.05386954441334 0.291942648198566 0.623695657515118
"hsa-mir-654" 104.440599256246 -0.448465988428529 0.22013232032048 -2.03725644546712 0.0416243500230266 0.251925646863879
"hsa-mir-655" 8.30606676541289 -0.31282809268055 0.252540930886014 -1.23872233931753 0.215448342752902 0.524942947572275
"hsa-mir-656" 2.44996349165869 -0.366602857049615 0.288462272420148 -1.27088667080752 0.203768969003317 0.516609294859032
"hsa-mir-659" 6.20699227016422 0.110865319972815 0.119709740431002 0.92611778768926 0.354384770905031 0.668299675996833
"hsa-mir-660" 187.438992760835 -0.124018547547641 0.130744235927659 -0.948558432941248 0.342845240491494 0.66102269863741
"hsa-mir-664a" 80.5500499601781 0.00326619226389753 0.0980803320466969 0.0333011950076032 0.973434400811476 0.986348953392722
"hsa-mir-664b" 12.2972534901951 -0.0883173249206601 0.111518310815528 -0.791953574931328 0.428387746463555 0.701728989515367
"hsa-mir-665" 1.50132213140502 -0.18929825173659 0.311564188495362 -0.607573844255878 0.543470152632119 0.766882825076731
"hsa-mir-671" 40.6762892340777 -0.0294665194226427 0.112492099325696 -0.261943012880654 0.793365377545261 0.930415058887052
"hsa-mir-6716" 1.97422217972052 -0.114194491814264 0.182882765693367 -0.624413631220616 0.5323559752965 0.762100575421835
"hsa-mir-6718" 3.56908843957443 -0.573333619949549 0.258815236324934 -2.21522360155701 0.0267447206798831 0.208168986315805
"hsa-mir-6720" 16.757983415544 -0.176115412326103 0.243166091940656 -0.724259747403777 0.468906284139583 0.724454923001507
"hsa-mir-6728" 1.42328392641593 0.289511713093952 0.307637192695561 0.941081637617379 0.346663024742775 0.661909712868236
"hsa-mir-6733" 1.20617543006761 -0.156288210042213 0.23068952426591 -0.677482909289211 0.498099610114203 0.747000339810764
"hsa-mir-675" 224.178152423638 -0.111310341623567 0.368621431193758 -0.30196383661985 0.762679631045433 0.914601203972436
"hsa-mir-6755" 2.33853968800155 0.0795147475115464 0.162739345821856 0.488601862751665 0.625123593995685 0.819636300281896
"hsa-mir-676" 4.43908080242264 0.398767412784728 0.246764516696042 1.6159836030069 0.106097858385904 0.363519126741412
"hsa-mir-6761" 3.90907172476299 0.0581259241100572 0.211793104860309 0.274446725488986 0.783741339165409 0.930415058887052
"hsa-mir-6777" 1.20827508361998 0.224469597726204 0.278320352969422 0.806515209295047 0.419945841954693 0.697797029966334
"hsa-mir-6783" 1.74478747056656 0.336951614913798 0.226102009312076 1.49026369088442 0.136154915500032 0.41183491767584
"hsa-mir-6793" 1.14445492761 0.456221527555975 0.22564787979324 2.02182944494763 0.0431939747254628 0.256228335507357
"hsa-mir-6798" 1.30272298422528 0.370952682867519 0.236552240432085 1.56816389559422 0.116842887925033 0.383910881685379
"hsa-mir-6802" 1.19508844756401 0.0789395363757951 0.222199135264678 0.355264822618523 0.722391206276139 0.882762054069441
"hsa-mir-6806" 3.38730810468019 -0.216347865605846 0.171927171201479 -1.25836925073531 0.208258247061942 0.517259304694498
"hsa-mir-6815" 1.10424593601446 -0.201310431675439 0.263131130853447 -0.765057448818401 0.444237336314225 0.713202008378143
"hsa-mir-6820" 1.87166672032058 0.166842261545168 0.197127354688792 0.846367881355503 0.397347550348763 0.687760207544176
"hsa-mir-6837" 4.62380088513685 0.170495300653788 0.135482803883904 1.25842760679714 0.208237153063091 0.517259304694498
"hsa-mir-6842" 12.59349241904 0.152743130725268 0.159603344254065 0.957017106622296 0.33855862071526 0.660892387402632
"hsa-mir-6854" 7.1484907308488 -0.110431009699379 0.155510632118347 -0.710118711467513 0.477630523859542 0.733246859492915
"hsa-mir-6874" 1.15014733584752 -0.0939266544144142 0.222154910910256 -0.422798010764469 0.672442639139749 0.847139077349251
"hsa-mir-6875" 1.172183529012 0.470290812360801 0.231089005709267 2.03510682352614 0.0418401255613635 0.251925646863879
"hsa-mir-6877" 1.24756735255369 0.759272878516192 0.2257626845252 3.3631460403344 0.00077059586239533 0.0364218187250978
"hsa-mir-6892" 8.3850006351214 -0.0840187255996263 0.206364844420291 -0.407136815554253 0.68390750504962 0.853764520168423
"hsa-mir-7-1" 112.570862452679 -0.0847215144709901 0.131776800569053 -0.642916766116161 0.520278109678991 0.758602058993523
"hsa-mir-7-2" 3.71208198524421 0.0449942642785071 0.275728003212141 0.16318351329694 0.870373946692045 0.960775393611777
"hsa-mir-7-3" 2.76293425466948 0.100416383992899 0.272283256404974 0.368793826395066 0.712281406650841 0.872152183293916
"hsa-mir-708" 1323.30608741876 -0.0955434675808709 0.180608736846861 -0.529008005088273 0.5967998967439 0.807937333837091
"hsa-mir-7112" 1.47416927703152 0.626360757764227 0.291736896626059 2.14700562393066 0.0317928338881398 0.23404122295968
"hsa-mir-7156" 2.15738968417651 0.0255499564096566 0.230744880484863 0.11072816157814 0.911831913583739 0.972302441884232
"hsa-mir-744" 191.385083631702 0.0744594761539667 0.133884567106773 0.556146819331201 0.578110490868523 0.797348780859295
"hsa-mir-758" 77.9629768311947 -0.417843543505192 0.225805844371817 -1.85045495464307 0.0642480046824589 0.30558016730324
"hsa-mir-760" 11.4377207268094 0.128399547930393 0.225012711531831 0.570632419192145 0.568248837975016 0.790888473810329
"hsa-mir-7641-1" 2.81156629147093 -0.366687910095388 0.409417832114219 -0.895632484305398 0.37044908034854 0.675654889829726
"hsa-mir-766" 30.060302615595 0.700274743156346 0.130840735831407 5.35211559845304 8.69318323936049e-08 2.65576747962463e-05
"hsa-mir-767" 227.114392034434 0.0525051975666365 0.44381962457034 0.118303010186777 0.905827572366683 0.972302441884232
"hsa-mir-769" 133.38693958444 -0.0754875304329455 0.114764578245689 -0.657759838330438 0.510692464982725 0.752136436762036
"hsa-mir-7702" 8.24113436579 -0.390376575809541 0.278026334774903 -1.40409927759397 0.160289288716371 0.448102475702786
"hsa-mir-7705" 3.72708189567126 0.155643368652004 0.180712742277855 0.861275008558582 0.38908659663486 0.681606762292581
"hsa-mir-7706" 8.93583014926375 -0.122424327091404 0.149036239148155 -0.821439991985465 0.411395691777538 0.693884716417218
"hsa-mir-7854" 2.61737804155834 0.176846804686972 0.193976005711511 0.911694227532373 0.361929703546607 0.670127634456289
"hsa-mir-7974" 1.92576228134232 -0.461401427511896 0.331010633365281 -1.39391723710194 0.163342598455166 0.449401678694963
"hsa-mir-873" 3.41513648813461 0.57015481786717 0.390758401457626 1.45909804047808 0.144538125499175 0.422549256842085
"hsa-mir-874" 101.30176345073 -0.0950924154702863 0.12097331769373 -0.786061069359389 0.431831710435787 0.703597800203376
"hsa-mir-877" 11.1717336166588 0.136481808501252 0.194937227015734 0.700132091702709 0.483844815952588 0.73722988166342
"hsa-mir-885" 1.38165116435259 0.400621739525026 0.325884690704571 1.22933586925753 0.218945904033473 0.524942947572275
"hsa-mir-887" 21.6741567019677 -0.0559893019506129 0.220857826129475 -0.25350834485616 0.799875413475746 0.936252639144982
"hsa-mir-889" 65.2201604786901 -0.483306394254696 0.228566891882463 -2.11450744363811 0.0344719496798325 0.244318723637256
"hsa-mir-891a" 117.517968168051 -1.25664329086255 0.408756745198784 -3.07430594264915 0.00210992937377804 0.0742046059921062
"hsa-mir-891b" 1.92275929672551 -0.991202565457016 0.784113791425365 -1.26410551159316 0.206192158634632 0.517259304694498
"hsa-mir-892a" 2.53056095031402 -1.05340870357978 0.68672098308735 -1.53396900564169 0.125037277990011 0.392845054529868
"hsa-mir-9-1" 6924.84902266051 0.649396341583738 0.289311850393353 2.24462406465829 0.0247922765497366 0.202014285808953
"hsa-mir-9-2" 6930.95046116112 0.650411409208275 0.289630055965746 2.245662685247 0.0247256220073818 0.202014285808953
"hsa-mir-9-3" 6955.12728444963 0.645602234818033 0.290004732297697 2.22617827544726 0.0260022425171061 0.207292591705843
"hsa-mir-92a-1" 22889.8356997157 0.014800905123736 0.12968500850692 0.114129653798389 0.909135015471219 0.972302441884232
"hsa-mir-92a-2" 21266.5775596471 0.0276627452864182 0.129379102352511 0.213811541303227 0.830694024415601 0.948699156855948
"hsa-mir-92b" 406.113311728056 -0.160583806344042 0.138643916279097 -1.15824632377506 0.24676352906525 0.573279529501399
"hsa-mir-93" 27017.8711945517 -0.0207180609608896 0.137920556500842 -0.150217353283106 0.880593135300879 0.964653241750924
"hsa-mir-934" 12.3275449936596 0.177339126766182 0.353915557616827 0.501077511145134 0.616316573314472 0.81685341929532
"hsa-mir-935" 6.8338536595015 -1.15443577247533 0.348984480051045 -3.30798599498313 0.000939695087732689 0.0382769132403115
"hsa-mir-937" 12.8554745900164 0.230842493518014 0.242958092617583 0.950132967504649 0.342044693686701 0.66102269863741
"hsa-mir-939" 4.28545474444431 0.192116382083232 0.165155400823873 1.1632461374249 0.244729652225741 0.572911178198957
"hsa-mir-940" 14.882210346677 0.621101636521823 0.178095027657445 3.48747320288174 0.000487607784221192 0.0297928356159148
"hsa-mir-942" 39.8482834080926 -0.303775947665198 0.137642253912242 -2.20699631857875 0.027314316539264 0.208168986315805
"hsa-mir-944" 535.358762673844 -0.0622460601214948 0.276165539326624 -0.225394016477471 0.821672766057734 0.944209366604353
"hsa-mir-95" 11.7517758587108 -0.647173218222023 0.230080338748675 -2.81281408807797 0.00491100356759674 0.0981767279904189
"hsa-mir-96" 111.047249753497 0.135058068634779 0.182092920005434 0.741698626342794 0.458269952274606 0.715390674664471
"hsa-mir-98" 202.955731997358 0.101223754942273 0.088851377281914 1.13924801211694 0.254599725288963 0.5848136547051
"hsa-mir-99a" 1558.79240235829 0.015808090711004 0.17671730456804 0.0894541185405957 0.928721015440845 0.974413275970431
"hsa-mir-99b" 78570.8362034041 -0.0442762174245112 0.119676105676235 -0.36996706380381 0.711407031197506 0.872152183293916
